observed_at,city,energy_demand_mwh
2023-02-28 08:00:00+00:00,Pune,8081.614943951931
2023-02-28 09:00:00+00:00,Pune,8381.623423069346
2023-02-28 10:00:00+00:00,Pune,8575.991291321907
2023-02-28 11:00:00+00:00,Pune,8627.083923266351
2023-02-28 12:00:00+00:00,Pune,8475.179774527187
2023-02-28 13:00:00+00:00,Pune,8228.645058855398
2023-02-28 14:00:00+00:00,Pune,8183.488036741529
2023-02-28 15:00:00+00:00,Pune,8103.53539568558
2023-02-28 16:00:00+00:00,Pune,7947.120804078015
2023-02-28 17:00:00+00:00,Pune,7667.944937697006
2023-02-28 18:00:00+00:00,Pune,7664.520223601262
2023-02-28 19:00:00+00:00,Pune,7708.878855545706
2023-02-28 20:00:00+00:00,Pune,7421.024338849487
2023-02-28 21:00:00+00:00,Pune,7206.37718681048
2023-02-28 22:00:00+00:00,Pune,7118.134346237194
2023-02-28 23:00:00+00:00,Pune,7019.306254678881
2023-03-01 00:00:00+00:00,Pune,6916.337835057132
2023-03-01 01:00:00+00:00,Pune,6785.953040484634
2023-03-01 02:00:00+00:00,Pune,6676.3524364657205
2023-03-01 03:00:00+00:00,Pune,6633.463144060283
2023-03-01 04:00:00+00:00,Pune,6716.522079442474
2023-03-01 05:00:00+00:00,Pune,6979.683597222222
2023-03-01 06:00:00+00:00,Pune,7384.057502905832
2023-03-01 07:00:00+00:00,Pune,7809.345172035068
2023-03-01 08:00:00+00:00,Pune,8105.844963603231
2023-03-01 09:00:00+00:00,Pune,8393.255101260835
2023-03-01 10:00:00+00:00,Pune,8554.38229999015
2023-03-01 11:00:00+00:00,Pune,8556.125002905832
2023-03-01 12:00:00+00:00,Pune,8361.506529994089
2023-03-01 13:00:00+00:00,Pune,8114.114680457053
2023-03-01 14:00:00+00:00,Pune,8180.035483353034
2023-03-01 15:00:00+00:00,Pune,8158.466391302207
2023-03-01 16:00:00+00:00,Pune,7980.341308018124
2023-03-01 17:00:00+00:00,Pune,7671.885831314027
2023-03-01 18:00:00+00:00,Pune,7636.902768666273
2023-03-01 19:00:00+00:00,Pune,7729.345617661545
2023-03-01 20:00:00+00:00,Pune,7399.115496995665
2023-03-01 21:00:00+00:00,Pune,7247.963251526793
2023-03-01 22:00:00+00:00,Pune,7249.023526398739
2023-03-01 23:00:00+00:00,Pune,7182.123858106777
2023-03-02 00:00:00+00:00,Pune,7042.342802009456
2023-03-02 01:00:00+00:00,Pune,6923.657949024822
2023-03-02 02:00:00+00:00,Pune,6817.3930032505905
2023-03-02 03:00:00+00:00,Pune,6783.051725866825
2023-03-02 04:00:00+00:00,Pune,6906.0792315307335
2023-03-02 05:00:00+00:00,Pune,7137.562236406619
2023-03-02 06:00:00+00:00,Pune,7578.613418045706
2023-03-02 07:00:00+00:00,Pune,8020.590942720646
2023-03-02 08:00:00+00:00,Pune,8243.952248965721
2023-03-02 09:00:00+00:00,Pune,8517.307461731678
2023-03-02 10:00:00+00:00,Pune,8678.111345990937
2023-03-02 11:00:00+00:00,Pune,8669.866616528763
2023-03-02 12:00:00+00:00,Pune,8456.624283638692
2023-03-02 13:00:00+00:00,Pune,8248.818168094956
2023-03-02 14:00:00+00:00,Pune,8299.682957742318
2023-03-02 15:00:00+00:00,Pune,8272.686470104414
2023-03-02 16:00:00+00:00,Pune,8093.733258520489
2023-03-02 17:00:00+00:00,Pune,7745.811676418441
2023-03-02 18:00:00+00:00,Pune,7692.997542208432
2023-03-02 19:00:00+00:00,Pune,7749.379158687943
2023-03-02 20:00:00+00:00,Pune,7413.491777383767
2023-03-02 21:00:00+00:00,Pune,7283.863711534673
2023-03-02 22:00:00+00:00,Pune,7278.704983254532
2023-03-02 23:00:00+00:00,Pune,7222.5821681442085
2023-03-03 00:00:00+00:00,Pune,7130.985783441687
2023-03-03 01:00:00+00:00,Pune,7020.819059741923
2023-03-03 02:00:00+00:00,Pune,6899.164636032309
2023-03-03 03:00:00+00:00,Pune,6874.249043045706
2023-03-03 04:00:00+00:00,Pune,6992.286534525217
2023-03-03 05:00:00+00:00,Pune,7240.401148739165
2023-03-03 06:00:00+00:00,Pune,7644.232500738771
2023-03-03 07:00:00+00:00,Pune,8068.522831806541
2023-03-03 08:00:00+00:00,Pune,8288.590820971238
2023-03-03 09:00:00+00:00,Pune,8537.840985667848
2023-03-03 10:00:00+00:00,Pune,8715.332997931442
2023-03-03 11:00:00+00:00,Pune,8730.756059052404
2023-03-03 12:00:00+00:00,Pune,8499.043351310087
2023-03-03 13:00:00+00:00,Pune,8258.248714391253
2023-03-03 14:00:00+00:00,Pune,8264.55372286249
2023-03-03 15:00:00+00:00,Pune,8249.232850916076
2023-03-03 16:00:00+00:00,Pune,8078.302450797873
2023-03-03 17:00:00+00:00,Pune,7706.092477098109
2023-03-03 18:00:00+00:00,Pune,7681.508768863278
2023-03-03 19:00:00+00:00,Pune,7801.769855742711
2023-03-03 20:00:00+00:00,Pune,7472.754141991726
2023-03-03 21:00:00+00:00,Pune,7371.550635490544
2023-03-03 22:00:00+00:00,Pune,7389.1094826142635
2023-03-03 23:00:00+00:00,Pune,7330.562670015761
2023-03-04 00:00:00+00:00,Pune,7218.622071118992
2023-03-04 01:00:00+00:00,Pune,7104.382411692277
2023-03-04 02:00:00+00:00,Pune,6991.523759407013
2023-03-04 03:00:00+00:00,Pune,6936.567656126872
2023-03-04 04:00:00+00:00,Pune,6997.393533146178
2023-03-04 05:00:00+00:00,Pune,7256.526635835304
2023-03-04 06:00:00+00:00,Pune,7649.690724192278
2023-03-04 07:00:00+00:00,Pune,8059.008035066981
2023-03-04 08:00:00+00:00,Pune,8255.247922182822
2023-03-04 09:00:00+00:00,Pune,8538.744291174153
2023-03-04 10:00:00+00:00,Pune,8700.209477541372
2023-03-04 11:00:00+00:00,Pune,8633.891854018913
2023-03-04 12:00:00+00:00,Pune,8349.58801250985
2023-03-04 13:00:00+00:00,Pune,8137.005928437747
2023-03-04 14:00:00+00:00,Pune,8211.779240100474
2023-03-04 15:00:00+00:00,Pune,8218.461528664302
2023-03-04 16:00:00+00:00,Pune,8113.355985470843
2023-03-04 17:00:00+00:00,Pune,7721.7002612293145
2023-03-04 18:00:00+00:00,Pune,7657.346691883373
2023-03-04 19:00:00+00:00,Pune,7769.543074418834
2023-03-04 20:00:00+00:00,Pune,7380.457159081954
2023-03-04 21:00:00+00:00,Pune,7223.239772803389
2023-03-04 22:00:00+00:00,Pune,7236.528739016942
2023-03-04 23:00:00+00:00,Pune,7179.582785066982
2023-03-05 00:00:00+00:00,Pune,7039.7528475669815
2023-03-05 01:00:00+00:00,Pune,6911.433166518913
2023-03-05 02:00:00+00:00,Pune,6798.810596975965
2023-03-05 03:00:00+00:00,Pune,6741.832096729709
2023-03-05 04:00:00+00:00,Pune,6808.351930063042
2023-03-05 05:00:00+00:00,Pune,6995.584363622932
2023-03-05 06:00:00+00:00,Pune,7237.867897015367
2023-03-05 07:00:00+00:00,Pune,7505.76542390662
2023-03-05 08:00:00+00:00,Pune,7748.946298414106
2023-03-05 09:00:00+00:00,Pune,8036.435828260442
2023-03-05 10:00:00+00:00,Pune,8235.741944592199
2023-03-05 11:00:00+00:00,Pune,8263.597173364855
2023-03-05 12:00:00+00:00,Pune,8162.999649379433
2023-03-05 13:00:00+00:00,Pune,7922.954076585895
2023-03-05 14:00:00+00:00,Pune,7867.7339674448385
2023-03-05 15:00:00+00:00,Pune,7821.3961671591815
2023-03-05 16:00:00+00:00,Pune,7605.573179028763
2023-03-05 17:00:00+00:00,Pune,7210.3702583727345
2023-03-05 18:00:00+00:00,Pune,7270.437595301419
2023-03-05 19:00:00+00:00,Pune,7432.396519552798
2023-03-05 20:00:00+00:00,Pune,7197.18298749015
2023-03-05 21:00:00+00:00,Pune,7120.354936662727
2023-03-05 22:00:00+00:00,Pune,7084.226412037036
2023-03-05 23:00:00+00:00,Pune,7060.645842247833
2023-03-06 00:00:00+00:00,Pune,6929.215978083137
2023-03-06 01:00:00+00:00,Pune,6816.481870961387
2023-03-06 02:00:00+00:00,Pune,6717.292770636327
2023-03-06 03:00:00+00:00,Pune,6669.878469710402
2023-03-06 04:00:00+00:00,Pune,6767.365347714736
2023-03-06 05:00:00+00:00,Pune,7012.0579393715525
2023-03-06 06:00:00+00:00,Pune,7393.680928831757
2023-03-06 07:00:00+00:00,Pune,7790.189823384555
2023-03-06 08:00:00+00:00,Pune,7978.344129875887
2023-03-06 09:00:00+00:00,Pune,8370.156384308511
2023-03-06 10:00:00+00:00,Pune,8601.490463455477
2023-03-06 11:00:00+00:00,Pune,8673.758721680457
2023-03-06 12:00:00+00:00,Pune,8555.093157752168
2023-03-06 13:00:00+00:00,Pune,8294.252509801025
2023-03-06 14:00:00+00:00,Pune,8233.934768666273
2023-03-06 15:00:00+00:00,Pune,8099.221996404649
2023-03-06 16:00:00+00:00,Pune,7830.3972699960605
2023-03-06 17:00:00+00:00,Pune,7444.191940602836
2023-03-06 18:00:00+00:00,Pune,7379.236842444839
2023-03-06 19:00:00+00:00,Pune,7388.123508421986
2023-03-06 20:00:00+00:00,Pune,7057.48973532309
2023-03-06 21:00:00+00:00,Pune,6893.675039844366
2023-03-06 22:00:00+00:00,Pune,6881.877842050827
2023-03-06 23:00:00+00:00,Pune,6829.051119385343
2023-03-07 00:00:00+00:00,Pune,6693.409082939323
2023-03-07 01:00:00+00:00,Pune,6540.052279649331
2023-03-07 02:00:00+00:00,Pune,6427.634800975177
2023-03-07 03:00:00+00:00,Pune,6377.546891055949
2023-03-07 04:00:00+00:00,Pune,6389.757933412136
2023-03-07 05:00:00+00:00,Pune,6625.4665974192285
2023-03-07 06:00:00+00:00,Pune,6958.1488664795115
2023-03-07 07:00:00+00:00,Pune,7335.312789204098
2023-03-07 08:00:00+00:00,Pune,7484.721695774232
2023-03-07 09:00:00+00:00,Pune,7759.386864164696
2023-03-07 10:00:00+00:00,Pune,7942.162368548069
2023-03-07 11:00:00+00:00,Pune,7989.031367760048
2023-03-07 12:00:00+00:00,Pune,7974.668705427503
2023-03-07 13:00:00+00:00,Pune,7835.903051861702
2023-03-07 14:00:00+00:00,Pune,7667.280023788416
2023-03-07 15:00:00+00:00,Pune,7622.793203900709
2023-03-07 16:00:00+00:00,Pune,7474.378326093381
2023-03-07 17:00:00+00:00,Pune,7165.212454491726
2023-03-07 18:00:00+00:00,Pune,7149.630311958235
2023-03-07 19:00:00+00:00,Pune,7183.078751132782
2023-03-07 20:00:00+00:00,Pune,6846.601073680064
2023-03-07 21:00:00+00:00,Pune,6745.096455624507
2023-03-07 22:00:00+00:00,Pune,6755.311799546887
2023-03-07 23:00:00+00:00,Pune,6739.068449665091
2023-03-08 00:00:00+00:00,Pune,6629.795099931048
2023-03-08 01:00:00+00:00,Pune,6496.042350472813
2023-03-08 02:00:00+00:00,Pune,6387.4261461780925
2023-03-08 03:00:00+00:00,Pune,6353.221180555556
2023-03-08 04:00:00+00:00,Pune,6386.355509702523
2023-03-08 05:00:00+00:00,Pune,6586.726527728527
2023-03-08 06:00:00+00:00,Pune,6887.6857523148155
2023-03-08 07:00:00+00:00,Pune,7200.413375049251
2023-03-08 08:00:00+00:00,Pune,7353.870844070135
2023-03-08 09:00:00+00:00,Pune,7531.837372586682
2023-03-08 10:00:00+00:00,Pune,7647.377354954689
2023-03-08 11:00:00+00:00,Pune,7663.930437697006
2023-03-08 12:00:00+00:00,Pune,7602.221655831363
2023-03-08 13:00:00+00:00,Pune,7465.991632092199
2023-03-08 14:00:00+00:00,Pune,7377.083536840031
2023-03-08 15:00:00+00:00,Pune,7241.976438682033
2023-03-08 16:00:00+00:00,Pune,7016.993546936564
2023-03-08 17:00:00+00:00,Pune,6664.68969533097
2023-03-08 18:00:00+00:00,Pune,6571.848802945233
2023-03-08 19:00:00+00:00,Pune,6664.210781865642
2023-03-08 20:00:00+00:00,Pune,6398.72083535264
2023-03-08 21:00:00+00:00,Pune,6299.54655033491
2023-03-08 22:00:00+00:00,Pune,6272.740053979512
2023-03-08 23:00:00+00:00,Pune,6210.43681929669
2023-03-09 00:00:00+00:00,Pune,6100.101550975178
2023-03-09 01:00:00+00:00,Pune,5989.448068804177
2023-03-09 02:00:00+00:00,Pune,5922.362505762411
2023-03-09 03:00:00+00:00,Pune,5898.7752007486215
2023-03-09 04:00:00+00:00,Pune,5975.864870222616
2023-03-09 05:00:00+00:00,Pune,6253.525030437352
2023-03-09 06:00:00+00:00,Pune,6719.254269946809
2023-03-09 07:00:00+00:00,Pune,7173.450352147361
2023-03-09 08:00:00+00:00,Pune,7478.716727344366
2023-03-09 09:00:00+00:00,Pune,7831.062539253349
2023-03-09 10:00:00+00:00,Pune,8042.0601508077225
2023-03-09 11:00:00+00:00,Pune,8050.988815356581
2023-03-09 12:00:00+00:00,Pune,7923.605119139086
2023-03-09 13:00:00+00:00,Pune,7712.8173692375885
2023-03-09 14:00:00+00:00,Pune,7687.58733638692
2023-03-09 15:00:00+00:00,Pune,7668.834258865249
2023-03-09 16:00:00+00:00,Pune,7482.755715425533
2023-03-09 17:00:00+00:00,Pune,7196.027597616234
2023-03-09 18:00:00+00:00,Pune,7195.280813189519
2023-03-09 19:00:00+00:00,Pune,7382.279857368007
2023-03-09 20:00:00+00:00,Pune,7086.56990573286
2023-03-09 21:00:00+00:00,Pune,6935.433275561467
2023-03-09 22:00:00+00:00,Pune,6960.727110815603
2023-03-09 23:00:00+00:00,Pune,6896.022677452718
2023-03-10 00:00:00+00:00,Pune,6787.934442966904
2023-03-10 01:00:00+00:00,Pune,6665.288310283688
2023-03-10 02:00:00+00:00,Pune,6567.530532653664
2023-03-10 03:00:00+00:00,Pune,6538.171799842396
2023-03-10 04:00:00+00:00,Pune,6649.4117057722615
2023-03-10 05:00:00+00:00,Pune,6924.497794720253
2023-03-10 06:00:00+00:00,Pune,7312.563301664697
2023-03-10 07:00:00+00:00,Pune,7673.216291469662
2023-03-10 08:00:00+00:00,Pune,7859.679863425926
2023-03-10 09:00:00+00:00,Pune,8204.919652580771
2023-03-10 10:00:00+00:00,Pune,8382.547617612292
2023-03-10 11:00:00+00:00,Pune,8402.776281520883
2023-03-10 12:00:00+00:00,Pune,8256.12768173759
2023-03-10 13:00:00+00:00,Pune,7955.620467986603
2023-03-10 14:00:00+00:00,Pune,7907.875628989363
2023-03-10 15:00:00+00:00,Pune,7896.244876526793
2023-03-10 16:00:00+00:00,Pune,7732.72346035264
2023-03-10 17:00:00+00:00,Pune,7479.9655265464935
2023-03-10 18:00:00+00:00,Pune,7466.331252511821
2023-03-10 19:00:00+00:00,Pune,7599.359026842002
2023-03-10 20:00:00+00:00,Pune,7252.936351113081
2023-03-10 21:00:00+00:00,Pune,7086.890789253349
2023-03-10 22:00:00+00:00,Pune,7091.958151004728
2023-03-10 23:00:00+00:00,Pune,7062.185006895193
2023-03-11 00:00:00+00:00,Pune,6932.059119385343
2023-03-11 01:00:00+00:00,Pune,6823.721710746651
2023-03-11 02:00:00+00:00,Pune,6748.9433276201735
2023-03-11 03:00:00+00:00,Pune,6719.911546591805
2023-03-11 04:00:00+00:00,Pune,6813.600792996454
2023-03-11 05:00:00+00:00,Pune,7067.890861012609
2023-03-11 06:00:00+00:00,Pune,7381.669574221829
2023-03-11 07:00:00+00:00,Pune,7656.233522901892
2023-03-11 08:00:00+00:00,Pune,7896.645037431049
2023-03-11 09:00:00+00:00,Pune,8161.882383865248
2023-03-11 10:00:00+00:00,Pune,8292.725922675336
2023-03-11 11:00:00+00:00,Pune,8328.773444198187
2023-03-11 12:00:00+00:00,Pune,8230.185528270293
2023-03-11 13:00:00+00:00,Pune,8075.723605102444
2023-03-11 14:00:00+00:00,Pune,8112.887315159574
2023-03-11 15:00:00+00:00,Pune,8096.662758668243
2023-03-11 16:00:00+00:00,Pune,7895.221470449173
2023-03-11 17:00:00+00:00,Pune,7485.853415780141
2023-03-11 18:00:00+00:00,Pune,7589.00348783491
2023-03-11 19:00:00+00:00,Pune,7734.911861652877
2023-03-11 20:00:00+00:00,Pune,7367.248696660758
2023-03-11 21:00:00+00:00,Pune,7248.309867760047
2023-03-11 22:00:00+00:00,Pune,7260.5522391154445
2023-03-11 23:00:00+00:00,Pune,7231.276900265958
2023-03-12 00:00:00+00:00,Pune,7092.854642927503
2023-03-12 01:00:00+00:00,Pune,6986.296663859338
2023-03-12 02:00:00+00:00,Pune,6848.180813682034
2023-03-12 03:00:00+00:00,Pune,6820.595041272656
2023-03-12 04:00:00+00:00,Pune,6897.141741578015
2023-03-12 05:00:00+00:00,Pune,7054.1499623226955
2023-03-12 06:00:00+00:00,Pune,7256.617964095745
2023-03-12 07:00:00+00:00,Pune,7481.863285411741
2023-03-12 08:00:00+00:00,Pune,7649.353627659575
2023-03-12 09:00:00+00:00,Pune,7926.800279797084
2023-03-12 10:00:00+00:00,Pune,8123.035514578409
2023-03-12 11:00:00+00:00,Pune,8147.02589071119
2023-03-12 12:00:00+00:00,Pune,8037.755627955083
2023-03-12 13:00:00+00:00,Pune,7836.512465770292
2023-03-12 14:00:00+00:00,Pune,7737.727688485028
2023-03-12 15:00:00+00:00,Pune,7679.302990100473
2023-03-12 16:00:00+00:00,Pune,7453.554043094957
2023-03-12 17:00:00+00:00,Pune,7130.74002428093
2023-03-12 18:00:00+00:00,Pune,7189.3171435677705
2023-03-12 19:00:00+00:00,Pune,7378.312354511427
2023-03-12 20:00:00+00:00,Pune,7122.344382781718
2023-03-12 21:00:00+00:00,Pune,7048.733471384949
2023-03-12 22:00:00+00:00,Pune,7139.847057476359
2023-03-12 23:00:00+00:00,Pune,7098.116956264776
2023-03-13 00:00:00+00:00,Pune,6948.119154895587
2023-03-13 01:00:00+00:00,Pune,6840.310514233648
2023-03-13 02:00:00+00:00,Pune,6762.571420409772
2023-03-13 03:00:00+00:00,Pune,6717.800414499606
2023-03-13 04:00:00+00:00,Pune,6816.5141384456265
2023-03-13 05:00:00+00:00,Pune,7094.48688888889
2023-03-13 06:00:00+00:00,Pune,7466.729011623325
2023-03-13 07:00:00+00:00,Pune,7802.924277974784
2023-03-13 08:00:00+00:00,Pune,8014.853573729314
2023-03-13 09:00:00+00:00,Pune,8348.33287716706
2023-03-13 10:00:00+00:00,Pune,8572.857514873916
2023-03-13 11:00:00+00:00,Pune,8639.652324320332
2023-03-13 12:00:00+00:00,Pune,8517.340649477936
2023-03-13 13:00:00+00:00,Pune,8247.898932033097
2023-03-13 14:00:00+00:00,Pune,8251.553265169425
2023-03-13 15:00:00+00:00,Pune,8218.45535288613
2023-03-13 16:00:00+00:00,Pune,8062.696529058314
2023-03-13 17:00:00+00:00,Pune,7708.164821513003
2023-03-13 18:00:00+00:00,Pune,7698.918599143027
2023-03-13 19:00:00+00:00,Pune,7827.544922429078
2023-03-13 20:00:00+00:00,Pune,7516.205581461782
2023-03-13 21:00:00+00:00,Pune,7422.212542897952
2023-03-13 22:00:00+00:00,Pune,7435.182919868007
2023-03-13 23:00:00+00:00,Pune,7403.048048118598
2023-03-14 00:00:00+00:00,Pune,7195.912389923167
2023-03-14 01:00:00+00:00,Pune,7064.992626083531
2023-03-14 02:00:00+00:00,Pune,6965.670836731679
2023-03-14 03:00:00+00:00,Pune,6914.972404944838
2023-03-14 04:00:00+00:00,Pune,7018.965141794721
2023-03-14 05:00:00+00:00,Pune,7272.860222419228
2023-03-14 06:00:00+00:00,Pune,7607.7709032210405
2023-03-14 07:00:00+00:00,Pune,7897.604083481087
2023-03-14 08:00:00+00:00,Pune,8079.387051566195
2023-03-14 09:00:00+00:00,Pune,8423.447223355004
2023-03-14 10:00:00+00:00,Pune,8606.296600177306
2023-03-14 11:00:00+00:00,Pune,8521.244984091805
2023-03-14 12:00:00+00:00,Pune,8567.425523443657
2023-03-14 13:00:00+00:00,Pune,8321.223051516943
2023-03-14 14:00:00+00:00,Pune,8309.678801861703
2023-03-14 15:00:00+00:00,Pune,8215.644766991725
2023-03-14 16:00:00+00:00,Pune,8027.639005368401
2023-03-14 17:00:00+00:00,Pune,7702.607206117022
2023-03-14 18:00:00+00:00,Pune,7732.106503940111
2023-03-14 19:00:00+00:00,Pune,7876.629741282506
2023-03-14 20:00:00+00:00,Pune,7564.429855102443
2023-03-14 21:00:00+00:00,Pune,7459.382419621749
2023-03-14 22:00:00+00:00,Pune,7441.527474093775
2023-03-14 23:00:00+00:00,Pune,7393.527522064618
2023-03-15 00:00:00+00:00,Pune,7280.888502610323
2023-03-15 01:00:00+00:00,Pune,7114.983886623326
2023-03-15 02:00:00+00:00,Pune,6989.550156373129
2023-03-15 03:00:00+00:00,Pune,6939.71525108353
2023-03-15 04:00:00+00:00,Pune,7033.178781816391
2023-03-15 05:00:00+00:00,Pune,7305.573095252167
2023-03-15 06:00:00+00:00,Pune,7646.334096729709
2023-03-15 07:00:00+00:00,Pune,7898.553578851458
2023-03-15 08:00:00+00:00,Pune,8072.249379087865
2023-03-15 09:00:00+00:00,Pune,8431.94764716312
2023-03-15 10:00:00+00:00,Pune,8562.051242464539
2023-03-15 11:00:00+00:00,Pune,8614.309576684398
2023-03-15 12:00:00+00:00,Pune,8537.338424202127
2023-03-15 13:00:00+00:00,Pune,8269.837225916075
2023-03-15 14:00:00+00:00,Pune,8269.529080279748
2023-03-15 15:00:00+00:00,Pune,8195.621791666666
2023-03-15 16:00:00+00:00,Pune,7868.608763051616
2023-03-15 17:00:00+00:00,Pune,7541.175632092199
2023-03-15 18:00:00+00:00,Pune,7627.393987342396
2023-03-15 19:00:00+00:00,Pune,7725.56232392632
2023-03-15 20:00:00+00:00,Pune,7405.880040583137
2023-03-15 21:00:00+00:00,Pune,7271.373080821512
2023-03-15 22:00:00+00:00,Pune,7254.797946414499
2023-03-15 23:00:00+00:00,Pune,7181.6444981776995
2023-03-16 00:00:00+00:00,Pune,7060.728560135934
2023-03-16 01:00:00+00:00,Pune,6907.337575945627
2023-03-16 02:00:00+00:00,Pune,6799.427618991332
2023-03-16 03:00:00+00:00,Pune,6734.888725275809
2023-03-16 04:00:00+00:00,Pune,6808.204764676911
2023-03-16 05:00:00+00:00,Pune,7064.5089381895195
2023-03-16 06:00:00+00:00,Pune,7369.731051516943
2023-03-16 07:00:00+00:00,Pune,7697.619170951537
2023-03-16 08:00:00+00:00,Pune,7807.649548266351
2023-03-16 09:00:00+00:00,Pune,8087.6027444838455
2023-03-16 10:00:00+00:00,Pune,8277.240890563437
2023-03-16 11:00:00+00:00,Pune,8350.400292257684
2023-03-16 12:00:00+00:00,Pune,8262.756290780142
2023-03-16 13:00:00+00:00,Pune,8043.070598502758
2023-03-16 14:00:00+00:00,Pune,8002.693754432625
2023-03-16 15:00:00+00:00,Pune,7888.565515957447
2023-03-16 16:00:00+00:00,Pune,7623.003723404256
2023-03-16 17:00:00+00:00,Pune,7331.862568360914
2023-03-16 18:00:00+00:00,Pune,7366.871545951537
2023-03-16 19:00:00+00:00,Pune,7454.766542060678
2023-03-16 20:00:00+00:00,Pune,7105.868146473601
2023-03-16 21:00:00+00:00,Pune,6928.806853280142
2023-03-16 22:00:00+00:00,Pune,6872.010380860915
2023-03-16 23:00:00+00:00,Pune,6731.69644749803
2023-03-17 00:00:00+00:00,Pune,6528.945325748622
2023-03-17 01:00:00+00:00,Pune,6397.572202570923
2023-03-17 02:00:00+00:00,Pune,6268.2889780338855
2023-03-17 03:00:00+00:00,Pune,6201.2658051122935
2023-03-17 04:00:00+00:00,Pune,6234.255002561072
2023-03-17 05:00:00+00:00,Pune,6495.732225817573
2023-03-17 06:00:00+00:00,Pune,6950.6946949369585
2023-03-17 07:00:00+00:00,Pune,7272.485673955871
2023-03-17 08:00:00+00:00,Pune,7391.725732860521
2023-03-17 09:00:00+00:00,Pune,7634.586259604019
2023-03-17 10:00:00+00:00,Pune,7776.091824763593
2023-03-17 11:00:00+00:00,Pune,7807.18690248227
2023-03-17 12:00:00+00:00,Pune,7689.118902039007
2023-03-17 13:00:00+00:00,Pune,7418.070201191884
2023-03-17 14:00:00+00:00,Pune,7434.482186810481
2023-03-17 15:00:00+00:00,Pune,7408.045695921986
2023-03-17 16:00:00+00:00,Pune,7301.9813690898345
2023-03-17 17:00:00+00:00,Pune,7140.618029304571
2023-03-17 18:00:00+00:00,Pune,7204.3969834022855
2023-03-17 19:00:00+00:00,Pune,7312.804064076045
2023-03-17 20:00:00+00:00,Pune,7003.500051122931
2023-03-17 21:00:00+00:00,Pune,6783.626656373129
2023-03-17 22:00:00+00:00,Pune,6662.840806934594
2023-03-17 23:00:00+00:00,Pune,6531.03338750985
2023-03-18 00:00:00+00:00,Pune,6383.898603280142
2023-03-18 01:00:00+00:00,Pune,6248.9481264282895
2023-03-18 02:00:00+00:00,Pune,6130.155323975571
2023-03-18 03:00:00+00:00,Pune,6058.531868745075
2023-03-18 04:00:00+00:00,Pune,6083.720344020883
2023-03-18 05:00:00+00:00,Pune,6352.897840573287
2023-03-18 06:00:00+00:00,Pune,6705.6848734732075
2023-03-18 07:00:00+00:00,Pune,7034.599267287234
2023-03-18 08:00:00+00:00,Pune,7176.271857269504
2023-03-18 09:00:00+00:00,Pune,7467.816265661938
2023-03-18 10:00:00+00:00,Pune,7600.686077472419
2023-03-18 11:00:00+00:00,Pune,7546.950937746256
2023-03-18 12:00:00+00:00,Pune,7408.498667109929
2023-03-18 13:00:00+00:00,Pune,7100.118998128448
2023-03-18 14:00:00+00:00,Pune,7052.403897261624
2023-03-18 15:00:00+00:00,Pune,6976.132349832545
2023-03-18 16:00:00+00:00,Pune,6827.921294572498
2023-03-18 17:00:00+00:00,Pune,6684.180945084712
2023-03-18 18:00:00+00:00,Pune,6740.420487687155
2023-03-18 19:00:00+00:00,Pune,6874.371658392435
2023-03-18 20:00:00+00:00,Pune,6514.393397409378
2023-03-18 21:00:00+00:00,Pune,6316.61043498818
2023-03-18 22:00:00+00:00,Pune,6254.914544079984
2023-03-18 23:00:00+00:00,Pune,6100.420535657999
2023-03-19 00:00:00+00:00,Pune,5916.430912283295
2023-03-19 01:00:00+00:00,Pune,5751.169298857368
2023-03-19 02:00:00+00:00,Pune,5647.334121798661
2023-03-19 03:00:00+00:00,Pune,5570.5075361012605
2023-03-19 04:00:00+00:00,Pune,5609.42723000394
2023-03-19 05:00:00+00:00,Pune,5833.503973453507
2023-03-19 06:00:00+00:00,Pune,6166.835792602444
2023-03-19 07:00:00+00:00,Pune,6483.255812697005
2023-03-19 08:00:00+00:00,Pune,6643.044697153271
2023-03-19 09:00:00+00:00,Pune,6786.395764873916
2023-03-19 10:00:00+00:00,Pune,6800.330463455476
2023-03-19 11:00:00+00:00,Pune,6735.868636672577
2023-03-19 12:00:00+00:00,Pune,6646.445544572499
2023-03-19 13:00:00+00:00,Pune,6453.747027974783
2023-03-19 14:00:00+00:00,Pune,6365.0892931934595
2023-03-19 15:00:00+00:00,Pune,6263.854321020489
2023-03-19 16:00:00+00:00,Pune,6182.092266252956
2023-03-19 17:00:00+00:00,Pune,6194.770149330181
2023-03-19 18:00:00+00:00,Pune,6416.911769454295
2023-03-19 19:00:00+00:00,Pune,6623.1866892730495
2023-03-19 20:00:00+00:00,Pune,6366.332468774625
2023-03-19 21:00:00+00:00,Pune,6185.953058806147
2023-03-19 22:00:00+00:00,Pune,6045.222461780931
2023-03-19 23:00:00+00:00,Pune,5898.769702866431
2023-03-20 00:00:00+00:00,Pune,5750.622029058313
2023-03-20 01:00:00+00:00,Pune,5627.268012608352
2023-03-20 02:00:00+00:00,Pune,5535.8858248128445
2023-03-20 03:00:00+00:00,Pune,5497.664564223799
2023-03-20 04:00:00+00:00,Pune,5560.218998547084
2023-03-20 05:00:00+00:00,Pune,5841.228656471631
2023-03-20 06:00:00+00:00,Pune,6335.545403664303
2023-03-20 07:00:00+00:00,Pune,6731.350886377069
